GPA,STEM,Demographic,Income,Athletics,Scholarship
3.266863068307012,1,Hispanic,Upper,1,0
3.9579939840539384,1,Hispanic,Low,1,1
3.07448378465169,0,Black,Low,0,1
3.826043764018676,0,Black,Low,0,1
3.187923935358949,0,Hispanic,Middle,1,0
3.8524156575146424,1,White,Middle,0,1
3.2626768928234977,1,Black,Middle,0,1
3.7885858086143283,1,Hispanic,Low,0,1
2.3903065417831084,0,White,Middle,0,1
3.283168744124601,1,Other minority,Low,1,1
3.712333327353061,1,White,Middle,1,1
3.6327135175281997,0,White,Low,1,1
3.2689221305824505,0,Black,Middle,1,1
1.9927838521815269,1,White,Low,0,1
2.2187590378549435,1,Other minority,Middle,0,0
1.8417511277310057,0,Hispanic,Middle,0,0
1.1448456583389754,1,White,Middle,1,1
3.3211850075964455,0,Hispanic,Low,1,1
1.925049576741793,0,Black,Middle,1,1
3.07069609213275,0,Other minority,Low,0,0
3.5827056649284637,0,Hispanic,Middle,1,1
3.5120885863997353,0,Hispanic,Low,0,1
3.6676828878018193,1,Hispanic,Middle,1,1
3.544913339137088,0,Asian,Low,1,1
3.7164359317625406,0,Other minority,Middle,1,0
3.0362617402395666,0,Black,Upper,1,1
3.5309389964728712,1,Black,Upper,1,1
3.7229481792277745,1,Black,Low,0,1
1.890630393728938,0,Hispanic,Middle,0,0
3.210841769473623,0,Asian,Middle,0,0
1.251467515522901,0,Black,Low,0,1
2.0667679791384375,1,Black,Low,1,1
3.1433275844909296,0,Asian,Low,0,1
3.801413275814615,0,Black,Upper,0,1
3.0391919448651543,0,Black,Middle,1,1
2.013276536229368,1,Asian,Upper,1,0
2.0860277644876293,0,Black,Upper,1,0
3.7887603852010057,1,Other minority,Middle,1,1
1.3839465561697457,1,Other minority,Low,1,0
3.9445872462410563,1,Other minority,Low,1,1
3.9967765627828507,1,Other minority,Upper,0,0
1.1458469850534514,1,White,Low,0,1
3.170787966930684,1,Other minority,Upper,0,0
3.3827589931294493,0,Asian,Upper,0,0
3.28957709143011,1,Asian,Upper,0,0
1.3971090472702068,1,Black,Upper,1,1
3.3252366557014197,1,Other minority,Upper,0,0
1.9206846751711915,1,White,Upper,1,1
1.4764964057308456,0,Other minority,Upper,0,0
3.710964620715044,1,Other minority,Low,1,1
3.0238168285573828,1,Asian,Low,1,1
3.673184924387459,0,Asian,Upper,1,1
3.117354768550427,1,Hispanic,Middle,1,1
3.1825804964800053,1,Hispanic,Middle,0,0
3.95953478380741,0,White,Low,0,1
3.9569411397539653,1,Asian,Upper,0,1
2.247361345878416,1,Other minority,Middle,1,0
1.8524800447574148,1,Hispanic,Upper,1,0
3.2235458138959796,0,White,Upper,0,1
3.8630880788136066,0,Other minority,Upper,1,0
3.01609842816634,1,Black,Low,0,1
1.2763685983068511,1,Asian,Low,0,1
3.9915634680461403,1,White,Middle,1,1
3.9949465037054983,1,Other minority,Middle,1,1
2.260707681873927,0,Asian,Middle,1,0
3.394434346315378,0,Hispanic,Low,1,1
1.501720496874452,1,Hispanic,Low,1,1
3.806591226447217,0,Asian,Middle,0,1
1.4582599157082023,1,Asian,Low,1,1
3.7519774124905476,0,Hispanic,Low,1,1
3.1681443433236476,1,White,Middle,0,1
3.995985359560812,1,Asian,Upper,0,1
3.1445804918263063,1,Black,Upper,1,1
3.5689644082034473,0,Asian,Low,0,1
3.0676845300183264,1,White,Upper,1,1
3.319916776738376,0,Other minority,Upper,1,0
1.755137340022879,1,White,Middle,0,1
3.189250263480287,1,Other minority,Upper,1,0
3.0758029953314425,0,Other minority,Low,1,0
1.0869378532090868,0,Black,Low,1,1
3.6651631890419654,1,Asian,Middle,0,1
3.079219277486187,0,Other minority,Middle,1,0
3.7864540511111264,0,White,Low,0,1
3.848063038667375,0,White,Low,0,1
3.3352649698581116,1,White,Low,0,1
3.082847789996913,1,White,Middle,1,1
3.759970795148097,1,Other minority,Upper,0,0
2.1539637076926796,1,Black,Low,1,1
1.854693301044014,0,White,Low,0,1
3.9320596974624764,0,Black,Low,1,1
1.9524979512657845,0,White,Upper,1,1
1.4967960577797497,0,Other minority,Middle,1,0
3.8631850020821794,0,Asian,Middle,1,1
2.2335546558637023,1,Other minority,Upper,1,0
3.303693543372648,1,White,Middle,0,1
1.3169278468504189,0,Black,Middle,0,0
1.3399597826435605,1,Asian,Low,0,1
1.9234975945502537,0,White,Low,1,1
3.1430288497350545,1,Black,Upper,0,1
1.4852730309581286,0,White,Upper,0,0
3.01143208392013,1,Black,Middle,1,1
3.3725079547866668,0,Hispanic,Low,1,1
1.7100951297233085,0,Hispanic,Middle,0,0
3.7684073349380847,0,Other minority,Low,1,1
3.1600491391001424,1,Asian,Low,1,1
3.0213494534717276,0,White,Upper,1,1
3.8731471700402977,1,White,Middle,0,1
1.7842768533614835,0,White,Middle,0,1
1.4329413663963142,1,Asian,Low,0,1
1.1153461381578649,0,Hispanic,Low,1,0
3.1617831972244317,0,Other minority,Upper,1,0
3.616098590079191,1,Asian,Middle,0,1
3.9033364617243325,1,Black,Middle,1,1
3.1159287381620797,1,Other minority,Middle,1,0
3.7421789805074037,1,Black,Upper,1,1
3.697094620205106,1,Other minority,Middle,1,1
3.55269671006006,0,Other minority,Low,0,0
1.79355869288237,1,Asian,Upper,1,0
1.9631647324247739,0,Black,Middle,1,1
3.2970196078302063,1,Hispanic,Middle,0,0
3.1032904701144073,1,Hispanic,Low,1,1
3.0143909781667055,0,Black,Low,1,1
3.6397024544298753,1,Black,Middle,0,1
3.0441818085804657,0,Other minority,Upper,0,0
3.322234572408677,0,Black,Low,0,1
3.0740903508166872,1,Black,Upper,1,1
3.5669012028086247,1,White,Middle,1,1
3.022916086867613,1,White,Low,0,1
3.59914435284861,0,Other minority,Middle,0,0
3.274185337456992,1,White,Low,0,1
3.6346676081476805,1,White,Low,0,1
3.1704333743073536,1,Hispanic,Middle,0,0
1.5549348196098576,0,White,Upper,1,1
3.0461343452867555,0,Other minority,Middle,1,0
3.30525409603516,1,White,Low,1,1
3.782710188376636,1,White,Upper,1,1
1.5860538454753192,1,Other minority,Middle,0,0
3.1110474166958118,0,Other minority,Low,1,0
3.2919344946462603,0,Other minority,Upper,0,0
3.084141712302555,1,Hispanic,Middle,1,1
1.2959610137530504,0,White,Middle,0,1
3.1836014102075305,1,Other minority,Low,1,1
3.3992434068528503,1,White,Upper,0,1
1.672478079462845,1,Asian,Low,0,1
2.210716724867774,0,Asian,Upper,1,0
3.1891808264914854,0,Asian,Low,1,1
1.3583470192189906,1,Hispanic,Low,1,1
3.73938427816563,1,Asian,Middle,0,1
3.1729243252986743,1,Asian,Upper,0,0
3.301171118738387,1,White,Upper,0,1
1.9397965634860812,1,Black,Upper,1,1
2.0200023852325373,0,Black,Upper,1,0
3.109254697376179,1,White,Middle,0,1
3.391280074887959,1,White,Upper,0,1
1.1377914897003767,1,Asian,Middle,0,0
1.7427424224539019,1,White,Upper,0,1
3.289112406299867,1,Hispanic,Low,1,1
1.7136019635181612,1,Asian,Middle,1,1
2.3959331403974957,1,Black,Upper,0,0
3.230729164840205,0,Black,Upper,1,1
1.687661186719554,0,White,Upper,1,1
2.383124136276471,0,Asian,Upper,1,0
3.955747873818544,1,Asian,Upper,0,1
1.526193511714597,0,Hispanic,Upper,1,0
3.6541786084368484,0,Other minority,Middle,1,0
1.132247214958709,0,White,Middle,0,1
3.108549626942209,1,White,Low,1,1
2.2277392755755034,1,Hispanic,Low,1,1
3.2904997168392733,1,Other minority,Low,0,0
3.8164480766839444,0,White,Upper,1,1
1.240605999111758,0,White,Middle,0,1
1.1977140635015753,0,White,Middle,0,1
3.0991771351232513,1,White,Upper,0,1
3.3908785039859013,1,Asian,Low,1,1
3.6969887103114365,0,White,Low,0,1
1.326685411196594,0,Other minority,Low,0,0
3.3116184506359247,1,Hispanic,Middle,1,1
1.7238543443014411,0,Other minority,Middle,1,0
3.3996905353859317,0,Other minority,Middle,0,0
1.1821754478875954,1,Asian,Middle,0,0
3.846328077721807,1,Hispanic,Low,1,1
1.1940737979464124,1,Other minority,Upper,0,0
3.6714033378442132,0,Black,Middle,1,1
1.2694945623925482,1,Other minority,Middle,1,0
3.2803393938911443,1,Other minority,Low,1,1
3.8474004787405995,1,Black,Middle,0,1
1.3405198402250427,0,White,Low,1,1
3.8622890780992085,1,Asian,Upper,0,1
3.114239097124648,0,Asian,Upper,1,0
3.194952964096149,0,Hispanic,Low,1,1
1.2083586430792923,0,Asian,Middle,1,0
3.3112597955199434,0,Hispanic,Upper,1,0
1.1346309163087205,0,Black,Low,0,1
3.945898179945921,0,Black,Middle,0,1
3.360322935790749,1,Hispanic,Upper,0,0
3.1015478833405163,1,White,Middle,1,1
3.0232153679778753,0,Black,Middle,0,1
3.2192449421870246,1,Other minority,Upper,0,0
3.5704759174901266,1,Hispanic,Upper,1,1
1.369661971167306,1,Asian,Low,1,1
1.641511505497736,1,Hispanic,Middle,1,0
3.6188445300918173,1,Other minority,Middle,1,1
3.5874706559854164,1,White,Upper,1,1
3.343128841057691,0,Black,Upper,0,0
3.851286059465044,0,Hispanic,Middle,0,0
1.1672589182197588,1,Hispanic,Middle,1,0
3.0473150608949027,0,White,Upper,1,1
3.169133483472669,1,Black,Low,0,1
3.009454196884291,0,Asian,Upper,0,0
3.766309628548723,1,Asian,Low,0,1
3.3462898226430506,1,Other minority,Upper,0,0
3.6441630999014962,0,Black,Upper,0,1
3.0389336591388787,0,White,Low,0,1
1.6049870697925066,1,Asian,Low,1,1
3.972030753673125,1,Black,Middle,0,1
3.2271336392158645,0,Other minority,Upper,1,0
1.7486764541505837,1,Asian,Upper,0,0
3.8030386063513415,0,Asian,Middle,1,1
1.3927867476465852,0,Asian,Low,0,0
2.1887599669936915,1,Black,Upper,1,1
3.191282180194177,1,Asian,Low,0,1
1.997772574366337,1,Asian,Middle,1,1
1.615894553709778,1,Hispanic,Low,0,0
3.981390448571679,1,Black,Low,1,1
1.2764881854964174,1,Black,Middle,0,1
1.431840282496421,0,Other minority,Middle,1,0
3.9546904615946876,1,Other minority,Upper,0,0
3.6247300763841994,1,White,Middle,1,1
3.095641848025953,1,Other minority,Low,1,1
3.5525280838191224,0,White,Low,1,1
3.2564944155651627,1,Hispanic,Upper,0,0
3.8098849727700577,0,Asian,Middle,0,1
3.6281299093561374,1,Other minority,Middle,0,0
3.8841219481282914,0,Other minority,Middle,0,0
3.0990887996174123,0,Other minority,Upper,1,0
3.5959705625159324,1,Hispanic,Middle,0,1
3.700587761283279,0,Black,Low,0,1
3.7812528994065375,0,White,Upper,0,1
3.3772460371249653,0,Hispanic,Middle,1,0
3.707220379353747,0,White,Low,0,1
1.8768719634464963,0,Other minority,Middle,1,0
3.7202407639306485,1,Black,Upper,0,1
2.1563643206426892,0,Black,Middle,0,0
3.138267660779615,0,White,Upper,0,1
3.665212855949738,1,White,Middle,0,1
3.1686457832043518,1,Asian,Upper,1,1
1.7950730068851861,1,Black,Low,0,1
3.3607251209592066,1,Asian,Low,1,1
3.6214844329964975,0,White,Middle,0,1
3.2710882480148777,1,Hispanic,Low,1,1
1.7939094158286106,0,Hispanic,Middle,1,0
3.9329194037976705,0,Hispanic,Upper,0,0
3.1669472983319773,0,Asian,Upper,0,0
2.3800967695768107,1,Asian,Middle,1,1
3.8673059135101497,1,White,Low,1,1
3.0439422879338007,0,Black,Low,1,1
3.0361962550697204,0,Asian,Low,1,1
3.8267997723224867,1,Hispanic,Middle,0,1
3.7921829946666046,1,Asian,Middle,1,1
3.1882667013526955,0,Black,Low,1,1
1.568834806224956,0,Asian,Middle,1,0
3.662571066068308,0,Black,Middle,1,1
3.9865513621593607,1,Black,Low,0,1
1.400866672146771,0,Other minority,Upper,1,0
3.0383840522155956,0,Other minority,Middle,0,0
1.5370002767146658,1,Black,Low,1,1
1.409414900962895,0,White,Low,0,1
3.272410215021552,0,Asian,Upper,1,0
3.3957755827190095,0,Black,Upper,0,0
2.319898389400076,0,White,Middle,0,1
3.5576267749032806,0,Asian,Middle,1,1
3.353194202157372,0,Hispanic,Middle,0,0
1.443077218794231,0,White,Low,0,1
3.0789679200443785,0,Other minority,Upper,1,0
3.1325765527096707,0,Other minority,Low,0,0
3.253001282716746,1,Asian,Upper,1,1
1.9177407040109338,0,Black,Middle,1,1
2.3214089234576862,0,Asian,Middle,0,0
1.713897105079451,1,Black,Middle,0,1
3.521422743705647,0,Asian,Low,0,1
3.794424816980451,1,Hispanic,Middle,1,1
3.5564402240183384,0,Hispanic,Low,0,1
3.6953242756882427,0,Black,Low,0,1
3.3115157522623324,1,White,Upper,1,1
3.5551366688319774,0,White,Upper,0,1
3.2645634248806514,1,Other minority,Low,0,0
2.317335589700972,0,White,Middle,0,1
3.04267616097397,0,Black,Low,1,1
3.009581038040096,1,Other minority,Middle,0,0
3.082053420154532,1,Asian,Low,1,1
1.423419679566751,1,Other minority,Middle,0,0
3.1956495684289785,0,White,Upper,0,1
3.7703721071745577,1,White,Upper,0,1
3.6869532706945645,0,Hispanic,Low,1,1
3.344718065222848,1,Hispanic,Upper,1,0
2.348107975015994,0,Asian,Low,0,0
3.2726360151841227,0,White,Low,0,1
3.190139457673206,1,White,Upper,0,1
1.217871398284872,1,Other minority,Middle,0,0
3.6434734492951226,0,Other minority,Upper,1,0
3.282696740184629,0,Other minority,Upper,1,0
3.366211621349896,1,Black,Middle,0,1
1.6634744011353795,1,Hispanic,Upper,1,0
3.0135396668613255,1,Asian,Low,0,1
3.8758364977649418,1,Black,Middle,0,1
1.834183331835737,1,Other minority,Low,1,0
1.1078266041731764,1,Black,Low,0,1
2.3225503189205936,0,Hispanic,Middle,0,0
3.817698242793398,1,Black,Upper,0,1
3.006562236460602,0,White,Upper,0,1
3.3758412615515137,0,Black,Middle,0,1
3.7465700810527323,0,Asian,Middle,1,1
1.2728030584445156,0,Hispanic,Middle,0,0
3.3298620051010666,1,Hispanic,Upper,0,0
3.0497981407888965,1,White,Upper,1,1
3.012976629590996,0,Hispanic,Low,1,1
3.773043953213852,1,Asian,Middle,1,1
3.069099401268712,1,Asian,Upper,1,1
1.6247375349679598,1,White,Middle,1,1
3.9263910219154807,1,White,Middle,0,1
3.5722490940800067,1,Other minority,Upper,1,0
3.721189200187023,0,Asian,Low,1,1
3.707892679841437,1,Black,Upper,0,1
1.4939600613232247,1,White,Low,0,1
3.029865918637254,1,Other minority,Upper,1,0
3.152651032742628,0,Hispanic,Upper,1,0
3.5311639655023725,1,White,Upper,1,1
3.021627558098168,0,Other minority,Low,0,0
3.670821068139294,1,Other minority,Middle,1,1
3.761565024684511,1,Black,Low,1,1
3.2131506429096857,1,Hispanic,Low,1,1
1.8117491927877343,0,Asian,Low,1,1
1.926557187154427,0,Asian,Middle,1,0
3.266633888253101,0,White,Middle,0,1
3.316741444769991,0,Black,Middle,0,1
3.33043695207531,1,Hispanic,Upper,1,0
3.800750183609224,1,Hispanic,Upper,1,1
1.1109254895858096,0,Hispanic,Middle,0,0
3.1600918999304555,0,White,Upper,0,1
3.1332668405213466,1,White,Low,1,1
1.2480694255787577,1,Black,Low,1,1
2.2593621259562635,0,Asian,Low,0,0
3.7667504813456882,0,Black,Upper,0,1
3.2733893701935535,0,Asian,Upper,1,0
1.4544443229920008,0,Other minority,Low,1,0
3.141811440849721,0,Other minority,Low,0,0
3.387859145411025,0,Asian,Low,1,1
3.5826657496759284,1,Other minority,Low,0,1
1.8116983349926843,1,Hispanic,Low,0,0
3.2795043048104726,1,Hispanic,Low,0,1
3.0577363173218215,1,Hispanic,Middle,0,0
3.280355653481318,1,Asian,Middle,0,1
3.3781919796128266,0,Black,Low,1,1
3.7134452318077495,0,Asian,Upper,0,0
3.6666304346692025,1,Asian,Low,1,1
3.2772289187820105,1,White,Low,0,1
3.504052539931242,1,White,Upper,1,1
3.2407019717846426,1,Hispanic,Middle,0,0
3.669385971760176,1,Other minority,Upper,1,0
2.3576260574639134,0,Black,Middle,0,0
1.7258476171484824,1,Hispanic,Low,1,1
3.146813071974356,0,Other minority,Upper,0,0
3.9924125059996403,1,Black,Upper,0,1
1.146169945619934,1,Asian,Low,0,1
3.6661614430448735,1,Asian,Middle,1,1
3.645625154941657,1,Black,Middle,0,1
3.3605786484630977,1,Asian,Low,1,1
3.147136236614982,0,Other minority,Low,0,0
3.2451074844803176,0,Asian,Upper,1,0
3.7816662493730036,1,Other minority,Middle,0,0
1.2828304880142267,0,Other minority,Middle,1,0
3.3404771325788443,0,Asian,Middle,0,0
1.761067447185881,1,Other minority,Middle,1,0
3.7044063731066275,1,Hispanic,Low,0,1
1.624639686980285,1,Asian,Middle,1,1
3.713020387477371,0,Other minority,Upper,1,0
3.3610574889416727,0,Black,Upper,1,1
2.0824791025085876,1,Hispanic,Middle,1,0
1.9525978552112955,0,White,Low,1,1
3.8450601470680046,0,Hispanic,Upper,0,0
3.501682008056779,0,Hispanic,Middle,0,0
3.596706229616431,1,Black,Low,0,1
3.6544181595611835,0,Asian,Upper,0,0
3.7074659289789222,0,White,Low,0,1
3.0652400639998154,0,Hispanic,Upper,1,0
3.9542417311033113,0,White,Middle,1,1
3.1104615351885436,1,Black,Middle,1,1
3.345043525440158,0,White,Upper,0,1
3.7183114306660574,0,White,Low,1,1
1.0399259962897496,0,Black,Upper,1,0
3.0701519894070617,0,Black,Low,1,1
3.9958636033145565,1,Asian,Middle,0,1
3.5925597807307637,0,Asian,Low,1,1
1.2909932439769922,1,Hispanic,Middle,0,0
3.9727655799106047,0,Black,Middle,0,1
2.256698968413083,0,White,Low,0,1
3.366222895989262,0,Black,Low,1,1
3.993239370847953,1,Black,Upper,0,1
3.267394361614689,0,Hispanic,Low,1,1
1.5090186190431165,1,Asian,Middle,1,1
3.6289474970853335,1,White,Upper,1,1
3.986469714916772,0,Other minority,Upper,0,0
3.716476836886756,1,Other minority,Middle,1,1
3.2031633132391435,0,Other minority,Middle,0,0
3.9535116734368403,1,White,Low,1,1
1.6470616969192404,1,Hispanic,Upper,1,0
3.0137474656446055,1,Black,Low,1,1
3.5496799002439072,1,Black,Middle,1,1
3.6349462930162835,1,Hispanic,Middle,0,1
3.3323403996659917,0,Black,Low,0,1
3.648174594719189,1,White,Upper,0,1
1.9374431074804417,0,Asian,Upper,0,0
2.001515947499199,1,White,Low,1,1
1.1628545417015814,1,Other minority,Low,1,0
2.025047879187032,0,Black,Low,1,1
3.209644460628276,0,Black,Upper,1,1
3.8811566233462167,1,Other minority,Low,1,1
3.510639413104566,1,White,Low,0,1
3.105084282537009,1,Black,Upper,0,1
3.867875550068156,1,Black,Upper,0,1
1.7922372387032361,0,White,Upper,1,1
1.5998031811716698,1,White,Middle,1,1
1.8683628506840713,1,Hispanic,Middle,0,0
3.7607441522827365,0,Other minority,Low,0,0
3.9860393830745995,1,White,Upper,0,1
1.5700942646853262,1,Hispanic,Upper,0,0
2.3731034622613425,1,Hispanic,Middle,1,0
2.2400951538056404,0,Asian,Upper,1,0
3.882111472004263,0,Other minority,Low,1,1
1.7112025715576928,0,Asian,Low,0,0
2.144011745830226,0,Asian,Low,1,1
3.6041571136480166,1,White,Upper,1,1
3.321818421831967,1,Hispanic,Upper,0,0
1.1774546880316994,1,Hispanic,Low,1,1
3.9805359476868323,1,Asian,Middle,0,1
1.2382177925111388,1,Hispanic,Low,0,0
1.018042237811864,0,Other minority,Low,1,0
3.0005063224997564,1,Other minority,Low,0,0
3.0419498305323613,0,Hispanic,Low,0,0
3.331141591298391,0,Other minority,Low,0,0
3.059205938672559,0,Asian,Upper,0,0
1.5859573134831346,1,White,Middle,1,1
1.785486014143507,1,Asian,Low,1,1
3.7871887572598197,0,Black,Low,0,1
3.5854117217262846,0,Hispanic,Upper,1,0
3.032196104669783,1,Asian,Low,1,1
3.1419860717588035,0,White,Upper,0,1
3.379900581690297,1,Other minority,Low,1,1
1.2696064964482385,0,Hispanic,Middle,0,0
1.9045856060926722,0,Other minority,Middle,1,0
3.7493311234477025,0,Asian,Low,1,1
2.051159414072317,0,Black,Upper,1,0
3.8461086219751617,0,Hispanic,Middle,1,1
3.6435801240810557,0,Black,Middle,1,1
2.084045572684409,0,White,Middle,1,1
1.8922383331777977,0,Asian,Middle,0,0
3.6488941678443876,1,Other minority,Middle,1,1
3.5373007569061663,0,Black,Low,1,1
1.4148376105415,0,Hispanic,Middle,0,0
1.2489424254465642,1,Other minority,Low,1,0
3.921514215068744,1,Black,Upper,0,1
3.139661621990844,0,Asian,Middle,1,1
3.2370090418432276,0,Other minority,Upper,1,0
3.6088066449231277,1,Black,Low,0,1
3.8540749724527723,0,White,Low,1,1
1.0265291092867455,0,Hispanic,Middle,1,0
3.533964886370858,1,White,Low,1,1
3.177807284627824,1,Black,Low,0,1
3.9026670013224583,0,Other minority,Middle,0,0
3.7129517011529654,1,Hispanic,Upper,0,0
3.074320788220568,0,Hispanic,Upper,0,0
3.0014605278658073,0,White,Upper,0,1
1.330574172698736,0,White,Low,1,1
3.7312185871620973,1,Black,Low,1,1
1.4740010734486797,0,Black,Upper,0,0
3.3477306722223537,1,Hispanic,Upper,0,0
3.3748883643512113,1,Asian,Middle,1,1
3.3133059172438246,1,Black,Low,0,1
3.5558177928147288,1,Black,Low,0,1
3.3651330923366527,1,Hispanic,Low,0,1
2.36241894905078,1,Asian,Upper,0,0
3.2729616814634586,1,Hispanic,Middle,0,0
3.829076563425389,1,Hispanic,Low,0,1
2.0851918957433266,1,Other minority,Low,1,0
1.7340502838362861,0,Hispanic,Middle,1,0
3.235969316909731,1,Black,Low,1,1
3.362731093641653,1,Hispanic,Upper,1,0
3.8678364541941432,0,Black,Upper,0,1
3.7218027768865225,1,Hispanic,Upper,0,0
1.1316027280557477,0,Black,Middle,1,1
1.328900938043646,0,Hispanic,Low,0,0
3.8925533828615433,0,Asian,Middle,1,1
3.684217627959494,0,Black,Middle,1,1
3.5189144500394347,1,Asian,Middle,1,1
3.2961487514579586,1,Other minority,Middle,1,0
3.0250587845909407,0,Hispanic,Upper,0,0
3.3844820676216303,1,White,Low,1,1
2.261762582571923,1,Asian,Middle,1,1
3.197404024453455,1,Other minority,Middle,1,0
3.2527984758555597,1,Asian,Low,1,1
3.1175685909762,0,White,Low,0,1
1.9356059917486181,0,Asian,Low,1,1
1.7959507622949138,0,Black,Middle,0,0
1.5132578891212867,0,Black,Middle,0,0
1.0720341189053642,0,Hispanic,Low,0,0
3.0602113964729396,1,White,Middle,0,1
3.8529350999571674,1,Asian,Middle,1,1
3.113368167379636,0,White,Upper,1,1
1.2612482012793063,0,Black,Upper,0,0
